chr2	136550000	137200000
chr2	27300000	27550000
chr2	62200000	62450000
chr2	196550000	196800000
chr2	44600000	45200000
chr2	18550000	20850000
chr2	212600000	213450000
chr2	103800000	104550000
chr2	231250000	231500000
chr2	48300000	48700000
chr2	178950000	179600000
chr2	30900000	31900000
chr2	204800000	206950000
chr2	201700000	203400000
chr2	103450000	105750000
chr2	44250000	44600000
chr2	213750000	214050000
chr2	24050000	24600000
chr2	68250000	68550000
chr2	178000000	178600000
chr2	68700000	69550000
chr2	60900000	61250000
chr2	201750000	202100000
chr2	121850000	122100000
chr2	161950000	163050000
chr2	39700000	42550000
chr2	9300000	10950000
chr2	153600000	154400000
chr2	161100000	161900000
chr2	209650000	210150000
chr2	188450000	188700000
chr2	194100000	194550000
chr2	33850000	36600000
chr2	132550000	134600000
chr2	223150000	223500000
chr2	135750000	136500000
chr2	207850000	208350000
chr2	21050000	23500000
chr2	189350000	190300000
chr2	28750000	29150000
chr2	184100000	186050000
chr2	164000000	165550000
chr2	231650000	231900000
chr2	8950000	9550000
chr2	216150000	216850000
chr2	100150000	101000000
chr2	138600000	139600000
chr2	222450000	222850000
chr2	181000000	181950000
chr2	9250000	10900000
chr2	226500000	227950000
chr2	211100000	211400000
chr2	180950000	183000000
chr2	65850000	66200000
chr2	209250000	210200000
chr2	31150000	31400000
chr2	41650000	42050000
chr2	188450000	189350000
chr2	55900000	57850000
chr2	79400000	80150000
chr2	216400000	216800000
chr2	198650000	200750000
chr2	235000000	235450000
chr2	226750000	227100000
chr2	158150000	160900000
chr2	63300000	63700000
chr2	56400000	57750000
chr2	105050000	105500000
chr2	195750000	196150000
chr2	208600000	208950000
chr2	55950000	56200000
chr2	184100000	184900000
chr2	40000000	42300000
chr2	26100000	26400000
chr2	118550000	118800000
chr2	172400000	175300000
chr2	175250000	175550000
chr2	24000000	24400000
chr2	6150000	6550000
chr2	30350000	30950000
chr2	171250000	171700000
chr2	191650000	191900000
chr2	218650000	218950000
chr2	71700000	73100000
chr2	189400000	190300000
chr2	71700000	73200000
chr2	42350000	42600000
chr2	138300000	138600000
chr2	33900000	34150000
chr2	230850000	231650000
chr2	144200000	146050000
chr2	222900000	223500000
chr2	179600000	180650000
chr2	162400000	163050000
chr2	73100000	73450000
chr2	68650000	69200000
chr2	121450000	122300000
chr2	26750000	27250000
chr2	165850000	166200000
chr2	73800000	74850000
chr2	202100000	202600000
chr2	143800000	144100000
chr2	178650000	178950000
chr2	189400000	189950000
chr2	65850000	66650000
chr2	25800000	27600000
chr2	103450000	103800000
chr2	85800000	86400000
chr2	194850000	196950000
chr2	48000000	48850000
chr2	231900000	232350000
chr2	164000000	165450000
chr2	170100000	171750000
chr2	196150000	196900000
chr2	208350000	208600000
chr2	230600000	232300000
chr2	68350000	68650000
chr2	25800000	26400000
chr2	31600000	31900000
chr2	218000000	218400000
chr2	38200000	38500000
chr2	56400000	57200000
chr2	166800000	167050000
chr2	22550000	23450000
chr2	19600000	20050000
chr2	213700000	214050000
chr2	71750000	73000000
chr2	171800000	172400000
chr2	69550000	71250000
chr2	48350000	48650000
chr2	44050000	45800000
chr2	200850000	201350000
chr2	158850000	159650000
chr2	41600000	41950000
chr2	198650000	199150000
chr2	64850000	65100000
chr2	190950000	191200000
chr2	32100000	32400000
chr2	181950000	183000000
chr2	55200000	55450000
chr2	100150000	101050000
chr2	223150000	223450000
chr2	136200000	136500000
chr2	127750000	129550000
chr2	7200000	8950000
chr2	225550000	225900000
chr2	204800000	206850000
chr2	48050000	48300000
chr2	159650000	160900000
chr2	55450000	55750000
chr2	186150000	186600000
chr2	64150000	65300000
chr2	18650000	19600000
chr2	212050000	212600000
chr2	63800000	64250000
chr2	104300000	104600000
chr2	62150000	64150000
chr2	127750000	128200000
chr2	150450000	151400000
chr2	147750000	148700000
chr2	78350000	79250000
chr2	177000000	178600000
chr2	62700000	63000000
chr2	173650000	175300000
chr2	168450000	168800000
chr2	20100000	20850000
chr2	234800000	236050000
chr2	47550000	48050000
chr2	169200000	169650000
chr2	196950000	198650000
chr2	106700000	106950000
chr2	164950000	165400000
chr2	114700000	116600000
chr2	69550000	71350000
chr2	63000000	63250000
chr2	167200000	169800000
chr2	36100000	37000000
chr2	164000000	164950000
chr2	114700000	116950000
chr2	138250000	138500000
chr2	63250000	63750000
chr2	65800000	68300000
chr2	197350000	197650000
chr2	232700000	233400000
chr2	12100000	12850000
chr2	38500000	38750000
chr2	24600000	27550000
chr2	216900000	217550000
chr2	20850000	21250000
chr2	29150000	29400000
chr2	18650000	18900000
chr2	190650000	190950000
chr2	113850000	114250000
chr2	223500000	223800000
chr2	33850000	35700000
chr2	180650000	181000000
chr2	178700000	179400000
chr2	238350000	239250000
chr2	136650000	137200000
chr2	195400000	195700000
chr2	239250000	239700000
chr2	25150000	25450000
chr2	62150000	63850000
chr2	203450000	203700000
chr2	225900000	226500000
chr2	175550000	178050000
chr2	218600000	218900000
chr2	122100000	122500000
chr2	120450000	120950000
chr2	121450000	122150000
chr2	232350000	233400000
chr2	9550000	10850000
chr2	199150000	200450000
chr2	200450000	200800000
chr2	71350000	73150000
chr2	58750000	59000000
chr2	164000000	165400000
chr2	141600000	142700000
chr2	171150000	171700000
chr2	37600000	38100000
chr2	68700000	69200000
chr2	56750000	57000000
chr2	217550000	218000000
chr2	11000000	11250000
chr2	9950000	10200000
chr2	54100000	55900000
chr2	163700000	165500000
chr2	197000000	197650000
chr2	11250000	11800000
chr2	79250000	80200000
chr2	106150000	106700000
chr2	55100000	55450000
chr2	192600000	194500000
chr2	176200000	176850000
chr2	59850000	60900000
chr2	198650000	200450000
chr2	27900000	28750000
chr2	173800000	174100000
chr2	174250000	175250000
chr2	102600000	103100000
chr2	198250000	198500000
chr2	29450000	30350000
chr2	176100000	177000000
chr2	18000000	20550000
chr2	103350000	105850000
chr2	29150000	30350000
chr2	44100000	45800000
chr2	77150000	79250000
chr2	11900000	13150000
chr2	140450000	142900000
chr2	227950000	228200000
chr2	198650000	200800000
chr2	56250000	57800000
chr2	46200000	47150000
chr2	73500000	73850000
chr2	135700000	136550000
chr2	188350000	189350000
chr2	218950000	219800000
chr2	41000000	42050000
chr2	198250000	200750000
chr2	209200000	210850000
chr2	206800000	207050000
chr2	55950000	56300000
chr2	144500000	146250000
chr2	189950000	190300000
chr2	57900000	58750000
chr2	71750000	73450000
chr2	199150000	200550000
chr2	198250000	198650000
chr2	186600000	187350000
chr2	10900000	11800000
chr2	220600000	221500000
chr2	55950000	56350000
chr2	22500000	23500000
chr2	236700000	237200000
chr2	144300000	146250000
chr2	30350000	30900000
chr2	175550000	175900000
chr2	103550000	103800000
chr2	226500000	228000000
chr2	197650000	198250000
chr2	104600000	105050000
chr2	49050000	49800000
chr2	167050000	167350000
chr2	232400000	234450000
chr2	228000000	230550000
chr2	31900000	32950000
chr2	211100000	212050000
chr2	199150000	200750000
chr2	48050000	48700000
chr2	208600000	208850000
chr2	187350000	187700000
chr2	106150000	106600000
chr2	223550000	223800000
chr2	70550000	71200000
chr2	179000000	179300000
chr2	132600000	134600000
chr2	192400000	192700000
chr2	154550000	155250000
chr2	214100000	216800000
chr2	191200000	191550000
chr2	170300000	170900000
chr2	178700000	180650000
chr2	206850000	207450000
chr2	168100000	168800000
chr2	29150000	29450000
chr2	167350000	168100000
chr2	142750000	143400000
chr2	99650000	100150000
chr2	71200000	71700000
chr2	41000000	41650000
chr2	173000000	173350000
chr2	222850000	223550000
chr2	199000000	200750000
chr2	11300000	11600000
chr2	203150000	203400000
chr2	78500000	79250000
chr2	105900000	106150000
chr2	42700000	43050000
chr2	222850000	223500000
chr2	73900000	74500000
chr2	204050000	204300000
chr2	209250000	211100000
chr2	195700000	196150000
chr2	188100000	188350000
chr2	28750000	29050000
chr2	173650000	174100000
chr2	21250000	23500000
chr2	65850000	68300000
chr2	124800000	127750000
chr2	149900000	150450000
chr2	85600000	86400000
chr2	153600000	155250000
chr2	13300000	13800000
chr2	55900000	57750000
chr2	220600000	222850000
chr2	208350000	208950000
chr2	31850000	32800000
chr2	71750000	72400000
chr2	54050000	55850000
chr2	206850000	207250000
chr2	176200000	176950000
chr2	160950000	161900000
chr2	198650000	200550000
chr2	151400000	152100000
chr2	171800000	173650000
chr2	188700000	189350000
chr2	77100000	79250000
chr2	43000000	43800000
chr2	73200000	73450000
chr2	224750000	225900000
chr2	207550000	208350000
chr2	73450000	75100000
chr2	218650000	218900000
chr2	10900000	11900000
chr2	145250000	145700000
chr2	165550000	167050000
chr2	69200000	71250000
chr2	197400000	198650000
chr2	172350000	173600000
chr2	183550000	183900000
chr2	22550000	23550000
chr2	18550000	20100000
chr2	179600000	180950000
chr2	9600000	9900000
chr2	187350000	188350000
chr2	211400000	211950000
chr2	29400000	30350000
chr2	148700000	149800000
chr2	13200000	15750000
chr2	147500000	149800000
chr2	30950000	31850000
